definition , criminal_triples/case_8.txt , (It, is, incapable of definition into percentages)
deflect , criminal_triples/case_55.txt , (night, deflected, bullet)
defraud , criminal_triples/case_23.txt , (defendant, defrauds, opposed to shareholders of his corporation)
defy , criminal_triples/case_29.txt , (them, defy analysis by, harmless-error standards)
degrade , criminal_triples/case_6.txt , (It, degrades, prominence of trial)
degree , criminal_triples/case_1.txt , (justification, support, degree of variance)
delay , criminal_triples/case_12.txt , (delays, is in, execution)
delegate , criminal_triples/case_32.txt , (local prosecutors, was, delegated)
delete , criminal_triples/case_16.txt , (Congress, deleted, therein)
deleterious , criminal_triples/case_60.txt , (such solitary confinement, produces, numerous deleterious harms)
deletion , criminal_triples/case_61.txt , (deletion, may, may have casualty of process)
deliberate , criminal_triples/case_3.txt , (jury, deliberated over, course)
deliberately , criminal_triples/case_6.txt , (States, deliberately chose, make)
deliberation , criminal_triples/case_3.txt , (jury, requested During, deliberations)
delinquent , criminal_triples/case_78.txt , (State, adjudicated, Jennings delinquent at 14)
deliver , criminal_triples/case_1.txt , (Thomas, delivered, opinion)
delivery , criminal_triples/case_3.txt , (State, Finally introduced, evidence of Buck 's history including convictions for delivery of cocaine)
demand , criminal_triples/case_3.txt , (race-based claims, demand solicitude in, context)
demarcate , criminal_triples/case_54.txt , (demarcating, required rule in, Griffith)
demean , criminal_triples/case_54.txt , (Fidelity, demean, substantive character of federal right at issue)
demeanor , criminal_triples/case_27.txt , (likelihood, is, undercut by notes about Davis ' demeanor by her false accusations)
democracy , criminal_triples/case_32.txt , (constitutional democracy, exercising, local self-rule)
democratic , criminal_triples/case_20.txt , (vast democratic forums, is in, general)
demonstrably , criminal_triples/case_72.txt , (combination, produces, result demonstrably at odds with our decision)
demonstrate , criminal_triples/case_3.txt , (Buck, demonstrate, circumstances required for relief)
demonstration , criminal_triples/case_29.txt , (prejudice, be shown by, demonstration of fundamental unfairness)
den , criminal_triples/case_3.txt , (district court, has, decision deny)
denial , criminal_triples/case_2.txt , (First Circuit, affirmed, denial for acquittal)
denote , criminal_triples/case_43.txt , (Annotations, denoted, individuals)
denounce , criminal_triples/case_40.txt , (Chief Justice Castille, denounced In, addition)
deny , criminal_triples/case_1.txt , (District Court, denied, motion)
depart , criminal_triples/case_1.txt , (Sentencing Reform Act, departed from, regime)
department , criminal_triples/case_15.txt , (police department, on, fabrications)
departure , criminal_triples/case_3.txt , (Miller-El, flatly prohibits, departure from procedure)
depend , criminal_triples/case_1.txt , (man 's fate, depends, his estimating rightly)
dependent , criminal_triples/case_32.txt , (tribes, became hardly, domestic dependent nations)
depict , criminal_triples/case_56.txt , (evidence, depict, person)
depiction , criminal_triples/case_14.txt , (petitioner Marcelo Manrique, possessing, depiction of minor engaging in sexually explicit conduct)
deplete , criminal_triples/case_36.txt , (Taylor, deplete, assets)
deploy , criminal_triples/case_21.txt , (juror H. C., did deploy, dangerous racial stereotype conclude)
deployment , criminal_triples/case_58.txt , (Ducheneaux, had received, training on deployment of strips)
deport , criminal_triples/case_11.txt , (Lee, be deported, weak)
deportation , criminal_triples/case_11.txt , (he, was contrary to, so his attorney 's advice subject to deportation as result)
deposit , criminal_triples/case_19.txt , (defendant, deposit, part of costs)
deposition , criminal_triples/case_13.txt , (case, has, numerous depositions)
depositor , criminal_triples/case_26.txt , (bank depositor, from, account)
depravity , criminal_triples/case_42.txt , (sheer depravity, is in, As Simmons)
depressant , criminal_triples/case_64.txt , (depressant, hallucinogenic effect on, nervous system substantially similar to that of controlled substance)
depressive , criminal_triples/case_45.txt , (untried charge, have as, depressive effect)
deprivation , criminal_triples/case_1.txt , (statute, imposes deprivation for, reason)
deprive , criminal_triples/case_1.txt , (district court 's reliance, deprives, person of fair notice)
deputize , criminal_triples/case_75.txt , (he, had, had deputized as federal agent by National Marine Fisheries Service)
deputy , criminal_triples/case_5.txt , (deputies, opened, door)
deride , criminal_triples/case_60.txt , (its holding, deriding, description of logical implications of its legal rule)
derive , criminal_triples/case_3.txt , (injury, There derives from, fact)
derogation , criminal_triples/case_30.txt , (harmony, is in, derogation of them)
describe , criminal_triples/case_1.txt , (firearm, described in, 26 U. S. C. § 5845)
description , criminal_triples/case_12.txt , (Medley description, apply with, even greater force in case)
descriptive , criminal_triples/case_2.txt , (issue preclusion, is, descriptive term)
deserve , criminal_triples/case_3.txt , (issues, deserve encouragement, proceed)
deserving , criminal_triples/case_3.txt , (petitioner, was deserving, black)
design , criminal_triples/case_6.txt , (exhaustion requirement, is designed without, first according state courts)
designate , criminal_triples/case_30.txt , (FBI, however designated, alien as of interest)
desire , criminal_triples/case_3.txt , (Court, settled on, desired outcome)
desist , criminal_triples/case_54.txt , (his separate opinion, is in, Desist 394 U. S. 244 256 1969)
despite , criminal_triples/case_3.txt , (today 's opinion, should have effect Despite, its errors)
destine , criminal_triples/case_36.txt , (particular drugs, were, destined)
destroy , criminal_triples/case_31.txt , (weapon, destroying, evidence)
detail , criminal_triples/case_20.txt , (little opportunity, gather, details about child)
detain , criminal_triples/case_15.txt , (probable cause, detain, Manuel)
detect , criminal_triples/case_21.txt , (voir dire, detecting, bias)
detective , criminal_triples/case_15.txt , (detective, procured, warrant)
deter , criminal_triples/case_30.txt , (past harm, deter, future violations)
determinate , criminal_triples/case_44.txt , (itself, has, determinate set)
determination , criminal_triples/case_1.txt , (he determination, informed by, exercise reasoned judgment)
determine , criminal_triples/case_1.txt , (discretion, determining, defendant 's sentence)
deterrence , criminal_triples/case_1.txt , (adequate deterrence, provide, defendant with needed educational training)
deterrent , criminal_triples/case_3.txt , (law, has, deterrent effect)
detour , criminal_triples/case_17.txt , (majority, completed, arduous detour around question)
detract , criminal_triples/case_18.txt , (Moore 's record, detracted along with, history)
development , criminal_triples/case_21.txt , (common-law development, reached, milestone)
developmental , criminal_triples/case_63.txt , (neuro-psychological disorder, is in, developmental stage)
deviate , criminal_triples/case_2.txt , (us, deviate from, rule)
deviation , criminal_triples/case_1.txt , (factors, set forth as, possible grounds deviation Guidelines)
device , criminal_triples/case_31.txt , (such devices, can detect, presence)
devise , criminal_triples/case_34.txt , (officials, devise, procedural systems including blind alleys)
devoid , criminal_triples/case_60.txt , (he, offer up, white paper devoid of meaningful legal argument)
devolution , criminal_triples/case_60.txt , (use, could, Certainly could seen as devolution to primitive era)
devote , criminal_triples/case_48.txt , (defense counsel, devote, attention)
devoted , criminal_triples/case_17.txt , (State, devoted In, fact)
devout , criminal_triples/case_76.txt , (devout Muslim, wishes, grow)
diagnose , criminal_triples/case_63.txt , (school, diagnosed, him)
diagnosis , criminal_triples/case_17.txt , (suggested, diagnosis of, organic personality syndrome)
diagnostic , criminal_triples/case_17.txt , (McWilliams, presented, diagnostic dilemmas)
dialogue , criminal_triples/case_21.txt , (society, achieving dialogue at, foundation)
dictate , criminal_triples/case_1.txt , (same principle, should dictate, result)
dictionary , criminal_triples/case_9.txt , (Government 's definition, First is inconsistent with, its own dictionary 's requirement)
dictum , criminal_triples/case_54.txt , (dictum, is in, Yates)
diet , criminal_triples/case_76.txt , (required diet, observe, religious holidays)
differ , criminal_triples/case_16.txt , (language, here differ, sure)
difference , criminal_triples/case_6.txt , (dime, has, worth of difference in principle between cases)
different , criminal_triples/case_1.txt , (doctrine, requires, different inquiry)
differential , criminal_triples/case_9.txt , (Many laws, require, age differential between two partners)
differentiate , criminal_triples/case_16.txt , (mens rea requirements, differentiate culpability For, reason)
differently , criminal_triples/case_3.txt , (State, has, decision treat differently from other defendants affected by testimony justified)
digitally , criminal_triples/case_55.txt , (she, digitally penetrate, herself)
dignity , criminal_triples/case_18.txt , (duty, respect, dignity of persons)
digression , criminal_triples/case_43.txt , (high courts, be subject to, digressions on constitutional claims)
dilemma , criminal_triples/case_17.txt , (McWilliams, presented, dilemmas)
diligence , criminal_triples/case_45.txt , (defendant, has, diligence requesting)
diligent , criminal_triples/case_66.txt , (diligent judge, may overlook, relevant facts)
diligently , criminal_triples/case_71.txt , (party, has pursued diligently, his rights)
dilute , criminal_triples/case_78.txt , (they, dilute, their defense of basis for their victory dragging in grounds)
dime , criminal_triples/case_6.txt , (dime, has, worth of difference in principle between cases)
dimension , criminal_triples/case_63.txt , (individual, of, ability function dimensions)
diminish , criminal_triples/case_10.txt , (D, has, has diminished in value)
dire , criminal_triples/case_21.txt , (Voir, dire at, outset)
direct , criminal_triples/case_1.txt , (kind, creates, potential as direct weighing of invalid factor)
direction , criminal_triples/case_20.txt , (directions, are, so new)
directive , criminal_triples/case_16.txt , (Subtitle F, contains, directives related)
directly , criminal_triples/case_3.txt , (defendant 's race, directly pertinent on, question)
dirt , criminal_triples/case_8.txt , (floor, was, dirty)
dirty , criminal_triples/case_8.txt , (floor, was so dirty In, fact)
disability , criminal_triples/case_12.txt , (disability, leaves, him)
disable , criminal_triples/case_18.txt , (Moore, qualified as, disabled)
disabled , criminal_triples/case_18.txt , (we, Executing, disabled individuals)
disadvantaged , criminal_triples/case_43.txt , (she, worked with, disadvantaged youth)
disagreement , criminal_triples/case_1.txt , (disagreement, is with, Commission 's views)
disappear , criminal_triples/case_40.txt , (presumption, disappear in, postconviction proceedings)
disapprove , criminal_triples/case_68.txt , (majority, perhaps just disapproves of, fact)
disassociate , criminal_triples/case_60.txt , (others, disassociate, themselves)
disavow , criminal_triples/case_4.txt , (Court, specifically disavowing, Menna 's suggestion)
disbelieve , criminal_triples/case_8.txt , (officers, disbelieve, their story)
disburse , criminal_triples/case_19.txt , (state, disburses, restitution)
discern , criminal_triples/case_21.txt , (judges, discern, dividing line)
discerning , criminal_triples/case_60.txt , (discerning rationale, is, difficult)
discharge , criminal_triples/case_1.txt , (He, has ably discharged, his responsibilities)
disciplinary , criminal_triples/case_76.txt , (he, face, serious disciplinary action)
discipline , criminal_triples/case_66.txt , (discipline, protect, inmates)
disclaim , criminal_triples/case_30.txt , (we, have previously disclaimed, power make)
disclaimer , criminal_triples/case_60.txt , (parties, contain, disclaimers)
disclose , criminal_triples/case_16.txt , (Government, disclose, information relevant to tax liability)
disclosure , criminal_triples/case_23.txt , (its disclosure, breached, tipper 's duty)
disconnect , criminal_triples/case_50.txt , (he, disconnected, all his telephone lines)
discount , criminal_triples/case_18.txt , (court, discounted, end of standard-error range)
discover , criminal_triples/case_21.txt , (evidence, discovering, bias)
discovery , criminal_triples/case_30.txt , (discovery process, implicate, deliberations)
discredit , criminal_triples/case_43.txt , (Defenses 's misapplication, discredit, pro-secutor)
discrepancy , criminal_triples/case_44.txt , (discrepancy, creates, issue)
discrete , criminal_triples/case_29.txt , (Trial errors, are, discrete mistakes)
discretion , criminal_triples/case_1.txt , (district courts, wide discretion, decide)
discretionary , criminal_triples/case_1.txt , (Congress, address dissatisfaction with, regime of discretionary sentencing)
discriminate , criminal_triples/case_3.txt , (government, discriminating against, defendant)
discrimination , criminal_triples/case_3.txt , (Discrimination, is, pernicious)
discriminatory , criminal_triples/case_43.txt , (striking, was, motivated in part by discriminatory intent)
discus , criminal_triples/case_8.txt , (entry, is only offense, District its officers discuss)
discuss , criminal_triples/case_1.txt , (system, was permissible, discussed above)
discussion , criminal_triples/case_11.txt , (plea discussions, is with, Government)
disfavor , criminal_triples/case_17.txt , (practice disfavor questions, see, Court 's Rule 10)
disguise , criminal_triples/case_18.txt , (they, steal, disguises)
dishearten , criminal_triples/case_63.txt , (disheartening, is, its disregard for human cost of its decision)
dismiss , criminal_triples/case_3.txt , (court, dismissed petition as, abuse of writ)
dismissal , criminal_triples/case_4.txt , (violation, Even requires, dismissal of indictment)
disorder , criminal_triples/case_18.txt , (Mental Disorders, of APA is, hereinafter DSM-5)
disorderly , criminal_triples/case_8.txt , (they, Instead were charged with, disorderly conduct)
disparate , criminal_triples/case_21.txt , (disparate treatment, is unsupportable under, Sixth Amendment)
disparity , criminal_triples/case_1.txt , (s erious disparities, is in, sentences)
dispatch , criminal_triples/case_14.txt , (clerk 's dispatch, confer, jurisdiction)
dispatcher , criminal_triples/case_22.txt , (state police dispatcher, identified plate, registered to Pauly brothers ' address)
dispense , criminal_triples/case_31.txt , (Court, dispensed with, warrant requirement)
disperse , criminal_triples/case_27.txt , (group, dispersed from, garage)
displace , criminal_triples/case_47.txt , (law, displacing, crafted network)
display , criminal_triples/case_65.txt , (author, unabashedly displays, his hostility)
disposal , criminal_triples/case_43.txt , (Foster, at, disposal decades ago)
dispose , criminal_triples/case_3.txt , (it, dispose of, case)
disposition , criminal_triples/case_8.txt , (disposition, gained by, plaintiffs-respondents)
disproportionate , criminal_triples/case_54.txt , (lifetime, is, disproportionate sentence)
disproportionately , criminal_triples/case_3.txt , (Buck 's race, disproportionately predisposed, him)
dispute , criminal_triples/case_2.txt , (jury 's acquittal verdict, precluded State, sole issue in dispute in trial was)
disqualification , criminal_triples/case_40.txt , (due process, outer boundaries of, judicial disqualifications)
disqualify , criminal_triples/case_3.txt , (absence, is disqualifying For, those)
disregard , criminal_triples/case_7.txt , (he, disregard, Dean 's mandatory minimum)
disrespect , criminal_triples/case_13.txt , (majority, disrespects, judges)
disrupt , criminal_triples/case_21.txt , (Allowing, would disrupt, finality of process)
disruption , criminal_triples/case_30.txt , (disruption, is, why from constitutional perspective desirable)
dissatisfaction , criminal_triples/case_1.txt , (Congress, address dissatisfaction with, then-prevailing regime of sentencing)
dissection , criminal_triples/case_8.txt , (panel majority, engaged in, technical dissection of factors)
dissent , criminal_triples/case_3.txt , (Buck 's motion, was denied over, two dissenting votes)
dissenter , criminal_triples/case_8.txt , (dissenters, focused on, immunity)
dissimilar , criminal_triples/case_75.txt , (objects, dissimilar as, documents)
dissipate , criminal_triples/case_38.txt , (connection, dissipate, taint)
dissipation , criminal_triples/case_31.txt , (natural dissipation, justified, circumstances exception)
distance , criminal_triples/case_4.txt , (its distance, must pass through, entering)
distil , criminal_triples/case_60.txt , (moral philosophy, be distilled into, pocket-sized vade mecum system)
distinct , criminal_triples/case_2.txt , (it, precludes prosecutions on, distinct crimes)
distinction , criminal_triples/case_1.txt , (Court, has, adherence to formalistic distinction between mandatory rules)
distinctly , criminal_triples/case_21.txt , (doctrine, was distinctly ruled, way)
distinguish , criminal_triples/case_1.txt , (Eleventh Circuit, distinguishing, ACCA 's unconstitutionally vague clause from residual clause in Guidelines)
distort , criminal_triples/case_43.txt , (Court 's ruling, distorts, deferential Batson inquiry)
distorted , criminal_triples/case_54.txt , (majority, distorted, Teague)
distortion , criminal_triples/case_43.txt , (Defenses 's misapplication, erroneous distortion of, facts)
distraction , criminal_triples/case_39.txt , (distraction, causes father to, rear end)
distribute , criminal_triples/case_19.txt , (court, distributed, ose)
distribution , criminal_triples/case_36.txt , (such class, distribution of, substances)
district , criminal_triples/case_1.txt , (district courts, wide discretion, decide)
disturb , criminal_triples/case_6.txt , (it, disturbs, State 's interest in repose for litigation)
disturbance , criminal_triples/case_62.txt , (Officers, facing, disturbances)
disturbed , criminal_triples/case_43.txt , (lot, is with, mentally disturbed mentally ill people)
diver , criminal_triples/case_20.txt , (websites, engage in, array of First Amendment activity diverse)
diverge , criminal_triples/case_17.txt , (lower courts, have, diverged)
diverged , criminal_triples/case_17.txt , (courts, have, diverged widely)
divergence , criminal_triples/case_21.txt , (noting, divergence of, authority)
divergent , criminal_triples/case_39.txt , (divergent readings, is in, light of differences)
diversity , criminal_triples/case_21.txt , (diversity, is Within, classifications)
divest , criminal_triples/case_39.txt , (laws, divest, individual)
divide , criminal_triples/case_8.txt , (divided panel, affirmed On, appeal)
dividend , criminal_triples/case_78.txt , (taxpayer, prevailed on, dividend liability)
divine , criminal_triples/case_54.txt , (majority, however divines from, Siebold)
division , criminal_triples/case_15.txt , (that, constitutional division of, labor)
divorce , criminal_triples/case_43.txt , (Lanier, was, divorced)
do , criminal_triples/case_1.txt , (they, do implicate, twin concerns)
docket , criminal_triples/case_61.txt , (our certiorari docket, provides, picture)
doctor , criminal_triples/case_3.txt , (sentencing jury, testimony from, medical doctor specializing on question of future dangerousness)
doctorate , criminal_triples/case_3.txt , (he, held doctorate in, clinical psychology)
doctrinal , criminal_triples/case_31.txt , (question, condense, doctrinal considerations)
doctrine , criminal_triples/case_1.txt , (doctrine, requires, inquiry)
documentary , criminal_triples/case_75.txt , (15 U. S. C. § 57b-1, demands for, documentary material)
doe , criminal_triples/case_15.txt , (Amendment, drops out, person does)
dollar , criminal_triples/case_71.txt , (dollar, spent, defend)
domestic , criminal_triples/case_30.txt , (security interest, is in, domestic cases)
domesticate , criminal_triples/case_78.txt , (they, domesticate, judgment)
domino , criminal_triples/case_6.txt , (domino effect, Expanding, Martinez)
don , criminal_triples/case_16.txt , (act, be, done)
door , criminal_triples/case_5.txt , (deputies, opened, door of shack)
doorway , criminal_triples/case_5.txt , (shack, had, doorway covered)
dosage , criminal_triples/case_60.txt , (midazolam 's ceiling, occurred at, dosage below dose employed in Oklahoma protocol)
dose , criminal_triples/case_3.txt , (toxins, can, can deadly in small doses)
double , criminal_triples/case_2.txt , (Government, is barred by, Double Jeopardy Clause)
doubly , criminal_triples/case_51.txt , (AEDPA review, is, doubly deferential)
doubt , criminal_triples/case_1.txt , (contrary holding, however would cast doubt on, other factors)
doubtful , criminal_triples/case_21.txt , (it, is doubtful, Court tries)
doubtless , criminal_triples/case_67.txt , (It, is doubtless true, Court recognized)
down , criminal_triples/case_3.txt , (he, broke down, door)
downplay , criminal_triples/case_43.txt , (State, downplay significance, emphasizing)
downright , criminal_triples/case_43.txt , (State, has, at times has downright indignant)
draft , criminal_triples/case_15.txt , (Albright, drafting, his complaint)
drag , criminal_triples/case_27.txt , (Someone, dragged, Fuller)
dragnet , criminal_triples/case_38.txt , (prevalence, dragnet searches by, police)
dram , criminal_triples/case_60.txt , (role, is in, long-running drama)
dramatically , criminal_triples/case_15.txt , (it, dramatically expanding, Amendment liability)
drape , criminal_triples/case_40.txt , (prosecutor, had elicited testimony from, Draper)
draw , criminal_triples/case_4.txt , (distinction, drawn in, our collateral order cases)
dress , criminal_triples/case_66.txt , (Gerardo O. 's dress, were, distinctly Hispanic)
drink , criminal_triples/case_8.txt , (panel majority, brushed aside drinking as, consistent)
drinking , criminal_triples/case_8.txt , (panel majority, brushed drinking For, example)
drive , criminal_triples/case_3.txt , (he, was, driven)
driver , criminal_triples/case_15.txt , (Joliet police officers, pulled car, when driver failed)
driving , criminal_triples/case_31.txt , (drunk driving, for arrest is, arrest)
drop , criminal_triples/case_4.txt , (Government, drop, related charges)
drown , criminal_triples/case_60.txt , (Christeson, drown on top of, her children)
drug , criminal_triples/case_2.txt , (jury, had acquitted, Powell of drug charges)
drunk , criminal_triples/case_31.txt , (States, fight, serious harms inflicted by drunk drivers)
du , criminal_triples/case_45.txt , (He, was, then jailed for over 14 months in part due)
dual , criminal_triples/case_32.txt , (we, have stated, dual sovereigns in jeopardy context)
dub , criminal_triples/case_44.txt , (It, dubs, jurisdictional)
duct , criminal_triples/case_60.txt , (he, bound with, duct tape)
due , criminal_triples/case_1.txt , (Due Process Clause, taking, property)
duel , criminal_triples/case_18.txt , (CCA, Confronted with, dueling expert opinions how evaluate)
duly , criminal_triples/case_60.txt , (They, were, duly convicted)
dump , criminal_triples/case_67.txt , (his ex-wife, dumping, her body)
duplicate , criminal_triples/case_53.txt , (Congress, duplicate, Chapter 109A 's set of offenses)
duration , criminal_triples/case_72.txt , (Its duration, is, determined)
during , criminal_triples/case_2.txt , (Clause, only bars, successive prosecution of facts found during proceeding)
dust , criminal_triples/case_4.txt , (majority, has dusted off, 1869 decision of Supreme Judicial Court)
duty , criminal_triples/case_14.txt , (court, has, duty dismiss)
dwarf , criminal_triples/case_57.txt , (Costs, could dwarf yield, obliged)
dynamics , criminal_triples/case_48.txt , (Court, take, account of dynamics of federal sentencing)
e , criminal_triples/case_10.txt , (E, has, has commingled)
each , criminal_triples/case_2.txt , (Each, received, sentence)
eager , criminal_triples/case_54.txt , (majority eager, resolves question, deciding)
earl , criminal_triples/case_61.txt , (vagueness concerns, played role from, early)
earlier , criminal_triples/case_3.txt , (court, has, earlier judgment denying)
earliest , criminal_triples/case_32.txt , (authority, is in, its earliest form)
early , criminal_triples/case_4.txt , (Court, early rejected, suggestion)
earn , criminal_triples/case_10.txt , (mastermind, earns, $ 3 million)
earnings , criminal_triples/case_63.txt , (his earnings, were, better)
earring , criminal_triples/case_63.txt , (He, kept, his mother 's pearl earrings)
ease , criminal_triples/case_60.txt , (ease, is with, disparate outcomes)
easy , criminal_triples/case_7.txt , (it, been, easy enough)
eat , criminal_triples/case_6.txt , (they, were eating, cake cream)
echo , criminal_triples/case_21.txt , (Tanner Court, echoed, McDonald 's concern)
eclectic , criminal_triples/case_29.txt , (eclectic normative objectives, protecting, defendant)
economic , criminal_triples/case_32.txt , (United States, submit, special reports about economic social)
economy , criminal_triples/case_41.txt , (udicial economy, bypassing question, resolvable)
ed , criminal_triples/case_32.txt , (Philippine courts, ed, their powers by authority of Federal Government)
edition , criminal_triples/case_18.txt , (edition, see, APA)
educate , criminal_triples/case_68.txt , (educated professional, engaged to, citizen)
education , criminal_triples/case_19.txt , (sums, served, tuition waivers at state institutions of higher education for exonerated person for children conceived)
educational , criminal_triples/case_1.txt , (adequate deterrence, provide, defendant with needed educational training)
effect , criminal_triples/case_1.txt , (rule, binding effect for, review)
effectively , criminal_triples/case_1.txt , (Court, rendered, effectively advisory)
effectiveness , criminal_triples/case_17.txt , (Effectiveness, of Touchstone is, 45 Tex.)
effectuate , criminal_triples/case_31.txt , (standard breath test, is conducted, effectuated)
efficiency , criminal_triples/case_29.txt , (24, at Chapman is, efficiency costs letting)
effort , criminal_triples/case_3.txt , (State, continues, its efforts before Court)
egregious , criminal_triples/case_9.txt , (sexual abuse, encompasses, only especially egregious felonies)
eight , criminal_triples/case_3.txt , (District Court 's original rejection, between time is, nearly eight years)
eighteen , criminal_triples/case_60.txt , (E ach execution, results in, eighteen fewer murders)
eighth , criminal_triples/case_27.txt , (Eighth, between garage is, just few blocks from Fuller 's home)
either , criminal_triples/case_29.txt , (trial court, can either order, explained above)
ejaculate , criminal_triples/case_55.txt , (He, ejaculated into, her mouth)
elaborate , criminal_triples/case_4.txt , (decisions, have elaborated upon, it)
elaps , criminal_triples/case_38.txt , (time, elapses between, act)
elapse , criminal_triples/case_29.txt , (uncertainties, are also greater, more time will have elapsed in most cases)
elderly , criminal_triples/case_55.txt , (Gleason, cover up, robbery of elderly man)
elect , criminal_triples/case_2.txt , (ordinary consequence, is new trial, Government elects)
election , criminal_triples/case_40.txt , (chief justice, During, election campaign)
electrical , criminal_triples/case_5.txt , (electrical cord, ran Amid, debris)
electricity , criminal_triples/case_8.txt , (working electricity, is in, refrigerator)
electrocution , criminal_triples/case_60.txt , (electrocution, remained until, hiatus)
electronic , criminal_triples/case_75.txt , (electronic files, are, included)
element , criminal_triples/case_2.txt , (other elements, were, undisputed)
elementary , criminal_triples/case_67.txt , (Enough elementary schools, is in, ten mile radius)
elevate , criminal_triples/case_11.txt , (Government, elevating proposition to, rule)
elevated , criminal_triples/case_31.txt , (penalty, penalty, driving with greatly elevated BAC for repeat violations)
eleven , criminal_triples/case_53.txt , (Lockhart, was, Eleven years later indicted in Eastern District of New York)
elicit , criminal_triples/case_3.txt , (Counsel, nevertheless called, specifically elicited testimony)
elide , criminal_triples/case_72.txt , (majority 's inquiry, elides On, more fundamental level)
eligibility , criminal_triples/case_45.txt , (eligibility, hinges on, aggravating factor findings)
eligible , criminal_triples/case_1.txt , (he, was eligible as, career offender under United States)
eliminate , criminal_triples/case_9.txt , (Congress, eliminate, redundancy)
elimination , criminal_triples/case_60.txt , (Eighth Amendment, demands, elimination of risk of pain)
elision , criminal_triples/case_53.txt , (elision, is, natural)
ellipsis , criminal_triples/case_54.txt , (ellipsis, is in, original)
else , criminal_triples/case_17.txt , (someone else, offer, opinion)
elsewhere , criminal_triples/case_18.txt , (habeas court, considered, seventh score of 59 on WAIS-IV test administered elsewhere in its opinion)
elucidate , criminal_triples/case_4.txt , (elucidating, substituted, different rationale)
emanate , criminal_triples/case_21.txt , (discrimination, emanating from, sources in States)
embark , criminal_triples/case_32.txt , (Congress, enabled, embark on project)
embarrassing , criminal_triples/case_61.txt , (mail, is with, revelation of embarrassing personal information)
embarrassment , criminal_triples/case_31.txt , (participation, enhance, embarrassment inherent)
emblem , criminal_triples/case_75.txt , (§ 1519, emblem of, pathology in criminal code)
embody , criminal_triples/case_78.txt , (conditional-release order, embodies, specific right)
embrace , criminal_triples/case_10.txt , (§, embraces, liability for forfeiture judgments)
embroil , criminal_triples/case_40.txt , (judge, become, personally embroiled in controversy)
emerge , criminal_triples/case_21.txt , (Debate, emerged during, framing)
emergence , criminal_triples/case_66.txt , (Emergence, is in, SAGE Handbook of Punishment)
emergency , criminal_triples/case_30.txt , (confinement, arose after, national-security emergency namely)
eminently , criminal_triples/case_63.txt , (they, were, anything other than eminently reasonable)
emotion , criminal_triples/case_30.txt , (emotions, are, when strong)
emotional , criminal_triples/case_18.txt , (Moore 's problems, were likely cause by, emotional problems than by intellectual disability)
emotionally , criminal_triples/case_17.txt , (he, appear, emotionally disturbed)
empanel , criminal_triples/case_43.txt , (trial court, empaneled, jury)
emphatically , criminal_triples/case_67.txt , (It, is, emphatically province of department say)
empirical , criminal_triples/case_6.txt , (Texas, has supplied, empirical evidence)
employ , criminal_triples/case_3.txt , (employed, should, should consonant with limited nature)
employe , criminal_triples/case_16.txt , (§ 7212, also punish, solicitation of internal revenue employee)
employee , criminal_triples/case_16.txt , (income, paying employees with, cash)
employer , criminal_triples/case_18.txt , (his, family, employers)
employment , criminal_triples/case_39.txt , (they, active employment of, something)
empower , criminal_triples/case_10.txt , (Criminal forfeiture statutes, empower, Government)
emulate , criminal_triples/case_67.txt , (his posts, emulated, rap lyrics)
enable , criminal_triples/case_4.txt , (we, prescribe rule under, Rules Enabling Act)
enact , criminal_triples/case_1.txt , (Congress, enacting, sentences)
enactment , criminal_triples/case_18.txt , (we, have focused on, state enactments)
encounter , criminal_triples/case_17.txt , (majority, encounters, inconvenient roadblock)
encourage , criminal_triples/case_21.txt , (he, also encouraged, other jurors)
encouraged , criminal_triples/case_21.txt , (court, encouraged, jurors)
encouragement , criminal_triples/case_3.txt , (issues, deserve encouragement, proceed)
end , criminal_triples/case_1.txt , (decision, is end of, ballgame for criminal defendant)
endanger , criminal_triples/case_40.txt , (risk, endangered, appearance of neutrality)
endeavor , criminal_triples/case_72.txt , (Government, from, endeavor detect in general in particular)
endorse , criminal_triples/case_17.txt , (Dr. Woods, endorsed, Dr. Goff 's conclusion)
endorsement , criminal_triples/case_17.txt , (his endorsement, was considered, fake bad)
endow , criminal_triples/case_37.txt , (our precedents, only have endowed Congress with, all-encompassing power over aspects of tribal sovereignty)
endure , criminal_triples/case_37.txt , (Kagama, endures Over, century)
enforce , criminal_triples/case_1.txt , (It, enforced, g)
enforceable , criminal_triples/case_24.txt , (Cuero 's guilty-plea form, amounts to, enforceable plea agreement)
enforcement , criminal_triples/case_1.txt , (vague law, invites enforcement in, sense)
engagement , criminal_triples/case_40.txt , (his engagements, is with, judge)
engine , criminal_triples/case_58.txt , (car, has, engine block)
engineer , criminal_triples/case_47.txt , (indictment, participating in, kickback scheme engineered by owners of auto repair shop)
enhancement , criminal_triples/case_1.txt , (he, was, eligible for sentencing enhancement as career offender under United States under § 4B1 .2)
enigmatic , criminal_triples/case_1.txt , (enigmatic provision, clear, applied)
enlarge , criminal_triples/case_78.txt , (doing, would enlarge, his rights)
enlarged , criminal_triples/case_71.txt , (Congress, enlarged filing deadline to, two years)
enlargement , criminal_triples/case_50.txt , (effect, enlargement of, it)
enlighten , criminal_triples/case_60.txt , (accord, is with, most enlightened ideas of students of infant science of criminology)
enough , criminal_triples/case_16.txt , (IRS, enough information about, Marinello 's earnings)
